"long" "lat" "order" "hole" "piece" "id" "group"
599688.44187174 1324040.78713107 9122 FALSE 1 27 27.1
598137.06027034 1326514.97711019 9123 FALSE 1 27 27.1
596721.60579102 1329578.94871439 9124 FALSE 1 27 27.1
595804.88248126 1333524.87682554 9125 FALSE 1 27 27.1
595151.63993059 1337567.1620835 9126 FALSE 1 27 27.1
595592.99059705 1339368.46995379 9127 FALSE 1 27 27.1
596654.8470879 1341033.15929914 9128 FALSE 1 27 27.1
597672.86517788 1341418.34038533 9129 FALSE 1 27 27.1
598033.01304081 1341415.28004365 9130 FALSE 1 27 27.1
598544.20933455 1341220.91737742 9131 FALSE 1 27 27.1
600030.94386342 1341480.36379169 9132 FALSE 1 27 27.1
600684.18822066 1341327.15392037 9133 FALSE 1 27 27.1
603258.80066133 1339960.07673794 9134 FALSE 1 27 27.1
604953.17723072 1338928.60610033 9135 FALSE 1 27 27.1
606575.00579151 1337175.94883624 9136 FALSE 1 27 27.1
607240.52893741 1334413.97963549 9137 FALSE 1 27 27.1
609332.98787651 1330032.51003572 9138 FALSE 1 27 27.1
611695.6888187 1326666.33756268 9139 FALSE 1 27 27.1
612691.02197762 1324230.12312545 9140 FALSE 1 27 27.1
613706.73461709 1324221.99043133 9141 FALSE 1 27 27.1
614784.25671257 1323819.66673466 9142 FALSE 1 27 27.1
615741.92686745 1324894.81576202 9143 FALSE 1 27 27.1
616568.34480573 1325807.01385413 9144 FALSE 1 27 27.1
617525.94063286 1326882.1628815 9145 FALSE 1 27 27.1
618256.42519571 1330802.29358726 9146 FALSE 1 27 27.1
619739.46630665 1333793.09313948 9147 FALSE 1 27 27.1
623021.15910332 1337722.36770639 9148 FALSE 1 27 27.1
624760.84178848 1339625.30586409 9149 FALSE 1 27 27.1
626234.25642409 1341463.83825634 9150 FALSE 1 27 27.1
628999.71206063 1344632.74592602 9151 FALSE 1 27 27.1
630741.3649472 1346845.87260435 9152 FALSE 1 27 27.1
631959.65733997 1348564.52595734 9153 FALSE 1 27 27.1
632872.08383505 1350850.64815924 9154 FALSE 1 27 27.1
634277.17088433 1352434.85681576 9155 FALSE 1 27 27.1
636718.76272747 1355285.04066207 9156 FALSE 1 27 27.1
639084.86519633 1356917.19071422 9157 FALSE 1 27 27.1
641973.4367422 1358999.56740439 9158 FALSE 1 27 27.1
643503.88269536 1359752.1399536 9159 FALSE 1 27 27.1
645547.26183715 1361132.16590672 9160 FALSE 1 27 27.1
647210.77613311 1362005.58788518 9161 FALSE 1 27 27.1
649961.04361756 1363513.26270775 9162 FALSE 1 27 27.1
651877.80338078 1364251.91919325 9163 FALSE 1 27 27.1
653475.45529396 1365258.90993637 9164 FALSE 1 27 27.1
654378.92374725 1366404.02950293 9165 FALSE 1 27 27.1
653868.09780182 1367493.35448303 9166 FALSE 1 27 27.1
653181.29395146 1368816.57855389 9167 FALSE 1 27 27.1
652996.94230341 1369172.47992821 9168 FALSE 1 27 27.1
653456.71283038 1371472.90764023 9169 FALSE 1 27 27.1
654999.13871273 1374008.80410046 9170 FALSE 1 27 27.1
654957.72783537 1377210.13466815 9171 FALSE 1 27 27.1
654018.71678343 1378568.59396146 9172 FALSE 1 27 27.1
653571.9017373 1379402.81502257 9173 FALSE 1 27 27.1
653215.25811785 1381775.86274821 9174 FALSE 1 27 27.1
652598.97090916 1384981.74976152 9175 FALSE 1 27 27.1
652097.49529084 1387223.08356106 9176 FALSE 1 27 27.1
650984.55241163 1390311.13193496 9177 FALSE 1 27 27.1
650103.11490848 1391857.68481374 9178 FALSE 1 27 27.1
648970.61918681 1393915.85775764 9179 FALSE 1 27 27.1
648920.06315788 1395832.53957996 9180 FALSE 1 27 27.1
648106.56611739 1397633.47194029 9181 FALSE 1 27 27.1
647794.7903897 1398666.14653253 9182 FALSE 1 27 27.1
647105.92704141 1399502.38683072 9183 FALSE 1 27 27.1
645651.75503316 1401186.636761 9184 FALSE 1 27 27.1
645213.82137832 1401699.77151201 9185 FALSE 1 27 27.1
642681.90532369 1403780.58706145 9186 FALSE 1 27 27.1
640650.24777055 1405026.84810725 9187 FALSE 1 27 27.1
639329.13816919 1406765.75138341 9188 FALSE 1 27 27.1
638338.67373566 1409787.23151903 9189 FALSE 1 27 27.1
637919.03580369 1413701.22915349 9190 FALSE 1 27 27.1
636928.91565214 1416711.75730232 9191 FALSE 1 27 27.1
635872.60870818 1419733.91232355 9192 FALSE 1 27 27.1
635318.40297439 1421987.50839446 9193 FALSE 1 27 27.1
633357.29380705 1423677.06166098 9194 FALSE 1 27 27.1
632350.23518824 1424516.5217958 9195 FALSE 1 27 27.1
629319.83185196 1427500.64811015 9196 FALSE 1 27 27.1
628005.67112053 1429882.93854251 9197 FALSE 1 27 27.1
626942.75907247 1432008.38403169 9198 FALSE 1 27 27.1
627080.46567302 1433802.05730699 9199 FALSE 1 27 27.1
628627.44516208 1436724.53391837 9200 FALSE 1 27 27.1
629980.82307006 1438884.338182 9201 FALSE 1 27 27.1
631265.66873233 1440723.31912155 9202 FALSE 1 27 27.1
632554.3464028 1441853.19995186 9203 FALSE 1 27 27.1
634042.9889352 1445673.56837098 9204 FALSE 1 27 27.1
634429.32339186 1446955.29562302 9205 FALSE 1 27 27.1
636106.25332965 1449621.81096553 9206 FALSE 1 27 27.1
636744.89641429 1449549.81396295 9207 FALSE 1 27 27.1
636991.13210417 1448650.26397547 9208 FALSE 1 27 27.1
638375.72327772 1446899.06900654 9209 FALSE 1 27 27.1
639008.40698054 1446129.13963843 9210 FALSE 1 27 27.1
640020.52866082 1445854.64985632 9211 FALSE 1 27 27.1
640267.44723686 1445021.6038446 9212 FALSE 1 27 27.1
641903.71112324 1442958.29815696 9213 FALSE 1 27 27.1
643035.52292643 1441209.44683474 9214 FALSE 1 27 27.1
643468.18705383 1440242.09084557 9215 FALSE 1 27 27.1
645437.67177087 1439649.46670041 9216 FALSE 1 27 27.1
647328.64548434 1437706.23000071 9217 FALSE 1 27 27.1
648772.11507153 1434935.97196596 9218 FALSE 1 27 27.1
649387.33046382 1433324.74465791 9219 FALSE 1 27 27.1
650012.30343732 1431458.66248045 9220 FALSE 1 27 27.1
650897.63204955 1430554.12375924 9221 FALSE 1 27 27.1
652226.24255919 1429834.36536104 9222 FALSE 1 27 27.1
654315.77794032 1429042.07237451 9223 FALSE 1 27 27.1
656091.65307572 1427742.95346243 9224 FALSE 1 27 27.1
657286.26614576 1426769.70545095 9225 FALSE 1 27 27.1
659503.10559819 1425456.1935388 9226 FALSE 1 27 27.1
660709.30631209 1424549.54860673 9227 FALSE 1 27 27.1
662604.48315631 1422862.14336044 9228 FALSE 1 27 27.1
663475.7475655 1421504.0520927 9229 FALSE 1 27 27.1
664291.9516328 1420091.07907612 9230 FALSE 1 27 27.1
664924.84025308 1419122.65720643 9231 FALSE 1 27 27.1
666000.84611418 1418538.37376985 9232 FALSE 1 27 27.1
665929.93047705 1417963.05689177 9233 FALSE 1 27 27.1
667140.16734236 1416551.49403769 9234 FALSE 1 27 27.1
667317.24725935 1416158.16993408 9235 FALSE 1 27 27.1
667509.40486913 1415314.9905731 9236 FALSE 1 27 27.1
667820.89825462 1414227.23344388 9237 FALSE 1 27 27.1
667936.25336664 1413462.07034242 9238 FALSE 1 27 27.1
668564.64257751 1411984.28533863 9239 FALSE 1 27 27.1
669504.64492413 1410747.83529711 9240 FALSE 1 27 27.1
669695.06409054 1409661.03900884 9241 FALSE 1 27 27.1
671277.37584106 1408873.87618523 9242 FALSE 1 27 27.1
673178.49064626 1407829.66350097 9243 FALSE 1 27 27.1
673816.73163844 1407636.70041586 9244 FALSE 1 27 27.1
674951.4551278 1407428.87023322 9245 FALSE 1 27 27.1
675910.42008233 1407355.34099514 9246 FALSE 1 27 27.1
938305.00809894 853481.25456585 9247 FALSE 1 41 41.1
937092.84868681 851314.48456424 9248 FALSE 1 41 41.1
935679.99159224 849722.86498071 9249 FALSE 1 41 41.1
934467.271904 848197.47591764 9250 FALSE 1 41 41.1
933889.34863083 847501.12959014 9251 FALSE 1 41 41.1
933243.71726886 847048.09966498 9252 FALSE 1 41 41.1
931775.7100733 845589.26705468 9253 FALSE 1 41 41.1
930041.21342987 843876.23307963 9254 FALSE 1 41 41.1
929461.80350626 842217.7907203 9255 FALSE 1 41 41.1
929082.10042062 839851.49130148 9256 FALSE 1 41 41.1
928503.67161979 838447.42389016 9257 FALSE 1 41 41.1
927923.71613051 835959.59431501 9258 FALSE 1 41 41.1
925366.56888794 834634.14886413 9259 FALSE 1 41 41.1
923820.86367585 834071.14607638 9260 FALSE 1 41 41.1
922096.89331578 833309.21456928 9261 FALSE 1 41 41.1
920818.27799358 832679.73118348 9262 FALSE 1 41 41.1
919338.75520519 832238.3858294 9263 FALSE 1 41 41.1
918126.80225097 831155.43414716 9264 FALSE 1 41 41.1
917092.5472611 830713.80443377 9265 FALSE 1 41 41.1
915235.07858181 829642.39776525 9266 FALSE 1 41 41.1
914978.77810039 829443.54029562 9267 FALSE 1 41 41.1
914600.5117776 828304.7294689 9268 FALSE 1 41 41.1
914088.21308245 827154.99261843 9269 FALSE 1 41 41.1
913253.75984491 826259.81773052 9270 FALSE 1 41 41.1
912485.50540444 825430.9620095 9271 FALSE 1 41 41.1
911328.14432178 823784.0012171 9272 FALSE 1 41 41.1
908758.04536311 821684.71570551 9273 FALSE 1 41 41.1
907800.64925477 819838.57522076 9274 FALSE 1 41 41.1
906642.30487474 817030.43515354 9275 FALSE 1 41 41.1
905296.10515939 816014.03698199 9276 FALSE 1 41 41.1
904660.94699527 814101.28619144 9277 FALSE 1 41 41.1
903959.00225583 812509.31176637 9278 FALSE 1 41 41.1
902801.47526492 810917.68604283 9279 FALSE 1 41 41.1
901265.65048367 809459.08777633 9280 FALSE 1 41 41.1
899084.50876023 807359.5441284 9281 FALSE 1 41 41.1
897548.98726999 805325.86643771 9282 FALSE 1 41 41.1
894398.62415852 801955.29358054 9283 FALSE 1 41 41.1
893563.77757646 800938.52803159 9284 FALSE 1 41 41.1
893307.81709821 800230.92514302 9285 FALSE 1 41 41.1
891649.47182782 798639.731267 9286 FALSE 1 41 41.1
890168.6386585 797313.84168858 9287 FALSE 1 41 41.1
889145.31352988 796230.8451075 9288 FALSE 1 41 41.1
888754.78317237 794948.2683262 9289 FALSE 1 41 41.1
888954.23558359 793996.98562331 9290 FALSE 1 41 41.1
889331.34221158 793421.58947682 9291 FALSE 1 41 41.1
890164.52331534 792326.00638246 9292 FALSE 1 41 41.1
890487.69684391 792193.03329011 9293 FALSE 1 41 41.1
892031.18960495 790145.81162799 9294 FALSE 1 41 41.1
893175.47489211 787523.8350669 9295 FALSE 1 41 41.1
894530.98823842 785852.82333515 9296 FALSE 1 41 41.1
895675.49149601 784502.70309411 9297 FALSE 1 41 41.1
896452.3145793 782776.87729912 9298 FALSE 1 41 41.1
896773.58265743 781184.10607956 9299 FALSE 1 41 41.1
895994.35435228 779713.8098107 9300 FALSE 1 41 41.1
894525.69465251 778885.46742028 9301 FALSE 1 41 41.1
891898.13055243 776222.14734307 9302 FALSE 1 41 41.1
887402.1853085 772985.2124904 9303 FALSE 1 41 41.1
885098.61468445 771460.8014801 9304 FALSE 1 41 41.1
882983.086794 769560.24475372 9305 FALSE 1 41 41.1
881447.96734664 768665.65137613 9306 FALSE 1 41 41.1
879711.43183542 767461.56045167 9307 FALSE 1 41 41.1
877975.07438455 766511.85573191 9308 FALSE 1 41 41.1
876116.69787887 765827.71843485 9309 FALSE 1 41 41.1
874838.13167677 766337.56086931 9310 FALSE 1 41 41.1
874327.62407433 767808.96016576 9311 FALSE 1 41 41.1
874195.04598943 768583.26584406 9312 FALSE 1 41 41.1
873940.01623469 770054.45190301 9313 FALSE 1 41 41.1
871695.35672492 772102.53508559 9314 FALSE 1 41 41.1
870927.25181933 772047.92568942 9315 FALSE 1 41 41.1
869390.37287474 770268.61667882 9316 FALSE 1 41 41.1
868299.48151717 768986.62614076 9317 FALSE 1 41 41.1
867330.33649554 767206.82631294 9318 FALSE 1 41 41.1
866437.99944451 764973.47491475 9319 FALSE 1 41 41.1
865478.35992922 761534.60964428 9320 FALSE 1 41 41.1
865019.54201925 759101.78703108 9321 FALSE 1 41 41.1
865017.66982721 757000.33678146 9322 FALSE 1 41 41.1
864638.59647657 755463.29384737 9323 FALSE 1 41 41.1
864247.93270171 754258.06868357 9324 FALSE 1 41 41.1
864125.13885412 753616.68058168 9325 FALSE 1 41 41.1
863916.15432983 753414.95188886 9326 FALSE 1 41 41.1
861297.00575602 750887.29653183 9327 FALSE 1 41 41.1
859502.94766868 748466.67604158 9328 FALSE 1 41 41.1
857777.38832463 746753.84264026 9329 FALSE 1 41 41.1
856875.14705021 745925.12340659 9330 FALSE 1 41 41.1
856429.4211812 744907.94455807 9331 FALSE 1 41 41.1
855081.94830874 743637.2077669 9332 FALSE 1 41 41.1
854558.91354647 743504.93233343 9333 FALSE 1 41 41.1
854502.42543449 742996.21595163 9334 FALSE 1 41 41.1
854246.55807976 742609.32738883 9335 FALSE 1 41 41.1
852642.67919443 741338.79539266 9336 FALSE 1 41 41.1
851161.75315742 739946.50298969 9337 FALSE 1 41 41.1
850459.90627443 739250.32077959 9338 FALSE 1 41 41.1
849624.58844643 738355.15932295 9339 FALSE 1 41 41.1
849491.07234675 738100.88056846 9340 FALSE 1 41 41.1
849368.47037454 737713.86613542 9341 FALSE 1 41 41.1
847953.2336415 735812.70078033 9342 FALSE 1 41 41.1
846862.11778974 734663.36520525 9343 FALSE 1 41 41.1
845648.13261941 733779.6222525 9344 FALSE 1 41 41.1
845191.40653484 732884.10160515 9345 FALSE 1 41 41.1
844555.66609289 732121.472695 9346 FALSE 1 41 41.1
844109.91911759 731170.63718966 9347 FALSE 1 41 41.1
843909.13892873 730717.310881 9348 FALSE 1 41 41.1
843463.85910602 730275.28616015 9349 FALSE 1 41 41.1
843274.35965452 730087.43184817 9350 FALSE 1 41 41.1
841725.28715742 727721.79260857 9351 FALSE 1 41 41.1
841468.6812104 726582.71469132 9352 FALSE 1 41 41.1
840833.27962037 725300.23064978 9353 FALSE 1 41 41.1
840253.30481564 724283.12535349 9354 FALSE 1 41 41.1
839607.16216974 723332.45677974 9355 FALSE 1 41 41.1
838904.56006525 721928.31709537 9356 FALSE 1 41 41.1
838202.30806937 720911.34176267 9357 FALSE 1 41 41.1
837489.80046233 719827.96769876 9358 FALSE 1 41 41.1
837366.21915818 719319.2818891 9359 FALSE 1 41 41.1
836910.0872477 719120.59007188 9360 FALSE 1 41 41.1
836787.64849748 718932.66821977 9361 FALSE 1 41 41.1
834156.55171581 714543.70398959 9362 FALSE 1 41 41.1
833967.17109913 713581.51560175 9363 FALSE 1 41 41.1
833643.17007601 712110.64191591 9364 FALSE 1 41 41.1
833062.39732553 710263.8968958 9365 FALSE 1 41 41.1
832549.27497333 709047.60333672 9366 FALSE 1 41 41.1
830366.75993383 707854.92899739 9367 FALSE 1 41 41.1
827416.61456052 706718.26717493 9368 FALSE 1 41 41.1
824844.28460285 705581.2722568 9369 FALSE 1 41 41.1
822093.27018554 704123.66892811 9370 FALSE 1 41 41.1
820745.3150663 702919.16764616 9371 FALSE 1 41 41.1
819709.35494388 702090.4771938 9372 FALSE 1 41 41.1
818428.33043441 700753.1630994 9373 FALSE 1 41 41.1
818305.80342151 700498.84533025 9374 FALSE 1 41 41.1
817575.85229572 700002.05886418 9375 FALSE 1 41 41.1
815610.31313427 698665.06379458 9376 FALSE 1 41 41.1
813493.63322404 696498.83667238 9377 FALSE 1 41 41.1
812723.06668523 694397.69291169 9378 FALSE 1 41 41.1
811240.74059753 692230.84411326 9379 FALSE 1 41 41.1
811050.14911929 690947.76538596 9380 FALSE 1 41 41.1
810147.67260566 690384.4155596 9381 FALSE 1 41 41.1
809824.27803665 689676.71225625 9382 FALSE 1 41 41.1
809568.34915388 689367.19910351 9383 FALSE 1 41 41.1
809123.31390832 689367.61457766 9384 FALSE 1 41 41.1
808220.51043904 688472.37892921 9385 FALSE 1 41 41.1
807127.94899817 687201.18713756 9386 FALSE 1 41 41.1
806682.25242213 686504.65238843 9387 FALSE 1 41 41.1
805779.66513244 685863.85206479 9388 FALSE 1 41 41.1
805139.80678899 684624.12450968 9389 FALSE 1 41 41.1
804564.61223957 683508.58855034 9390 FALSE 1 41 41.1
803861.4485798 681783.43137709 9391 FALSE 1 41 41.1
802767.84615103 679428.03559655 9392 FALSE 1 41 41.1
802511.5463092 678731.29259867 9393 FALSE 1 41 41.1
802065.65338069 677835.6069385 9394 FALSE 1 41 41.1
801419.24402801 676873.71173624 9395 FALSE 1 41 41.1
800839.38626726 676243.64645638 9396 FALSE 1 41 41.1
801094.06975089 675159.2262879 9397 FALSE 1 41 41.1
799679.85788821 674264.40509027 9398 FALSE 1 41 41.1
798398.54940317 673823.03428072 9399 FALSE 1 41 41.1
797563.06182942 673259.56881747 9400 FALSE 1 41 41.1
795892.04792308 672110.51606669 9401 FALSE 1 41 41.1
794355.34230592 671094.09064883 9402 FALSE 1 41 41.1
793073.16769541 669767.63708471 9403 FALSE 1 41 41.1
790889.62855305 668364.56537871 9404 FALSE 1 41 41.1
789797.80749531 667159.62355089 9405 FALSE 1 41 41.1
788704.60288817 665379.36987383 9406 FALSE 1 41 41.1
786843.26510579 663400.64145457 9407 FALSE 1 41 41.1
785628.84834377 661941.30331661 9408 FALSE 1 41 41.1
783957.25689254 660349.60161042 9409 FALSE 1 41 41.1
782152.34556618 659786.96632798 9410 FALSE 1 41 41.1
778878.13546712 658783.1107942 9411 FALSE 1 41 41.1
777596.70955434 658463.41929212 9412 FALSE 1 41 41.1
775547.77316591 657779.30220594 9413 FALSE 1 41 41.1
774322.44956768 657525.96197789 9414 FALSE 1 41 41.1
773364.62161182 657150.6440122 9415 FALSE 1 41 41.1
773108.04674861 657150.88257726 9416 FALSE 1 41 41.1
771636.98016406 656695.42504478 9417 FALSE 1 41 41.1
771509.01489122 657041.5903606 9418 FALSE 1 41 41.1
771381.89911464 657386.58165492 9419 FALSE 1 41 41.1
771182.75306444 657927.22635585 9420 FALSE 1 41 41.1
770536.93507168 658691.30430887 9421 FALSE 1 41 41.1
769380.10177423 659909.5494964 9422 FALSE 1 41 41.1
768745.89147449 660363.81906444 9423 FALSE 1 41 41.1
768355.92663768 660364.19616352 9424 FALSE 1 41 41.1
767587.95310276 660431.32888202 9425 FALSE 1 41 41.1
767197.98570762 660431.70815568 9426 FALSE 1 41 41.1
766308.17348075 661019.03140373 9427 FALSE 1 41 41.1
765272.88325925 661407.32794807 9428 FALSE 1 41 41.1
765016.42147459 661529.29212651 9429 FALSE 1 41 41.1
762643.86372045 661100.10924113 9430 FALSE 1 41 41.1
761362.96776747 660592.37385418 9431 FALSE 1 41 41.1
759947.75955991 660029.44858409 9432 FALSE 1 41 41.1
758087.11751766 659267.79478461 9433 FALSE 1 41 41.1
756282.65812178 658638.86655826 9434 FALSE 1 41 41.1
755739.82757652 658743.91717776 9435 FALSE 1 41 41.1
754557.31879484 658972.59054649 9436 FALSE 1 41 41.1
752821.38257438 660578.92083168 9437 FALSE 1 41 41.1
751598.14760363 662494.62151433 9438 FALSE 1 41 41.1
750320.21433445 664875.19313561 9439 FALSE 1 41 41.1
749420.00131072 666857.02661019 9440 FALSE 1 41 41.1
749097.4760651 667178.29942125 9441 FALSE 1 41 41.1
747683.5467709 667888.09135207 9442 FALSE 1 41 41.1
744989.08160987 668543.9903494 9443 FALSE 1 41 41.1
742038.82917009 669200.24649076 9444 FALSE 1 41 41.1
739276.8082693 669535.40711393 9445 FALSE 1 41 41.1
737996.80747893 669990.6256976 9446 FALSE 1 41 41.1
736649.51944643 670313.13623277 9447 FALSE 1 41 41.1
735236.14991668 671532.18780856 9448 FALSE 1 41 41.1
733502.44328814 674168.27411762 9449 FALSE 1 41 41.1
733694.1688778 676016.29446943 9450 FALSE 1 41 41.1
734153.27997335 678317.73924219 9451 FALSE 1 41 41.1
734344.9775492 680110.40213968 9452 FALSE 1 41 41.1
733835.31714053 682280.23907737 9453 FALSE 1 41 41.1
733828.08382244 685290.56654749 9454 FALSE 1 41 41.1
734153.00316113 686883.84853931 9455 FALSE 1 41 41.1
734032.879963 688610.50477095 9456 FALSE 1 41 41.1
733322.10256022 690216.20314655 9457 FALSE 1 41 41.1
731588.01128551 692841.4884067 9458 FALSE 1 41 41.1
730243.12847486 694835.46541827 9459 FALSE 1 41 41.1
728062.5316775 696443.26969014 9460 FALSE 1 41 41.1
725558.81533252 697863.43787628 9461 FALSE 1 41 41.1
723832.18302134 697810.52875182 9462 FALSE 1 41 41.1
722350.80965886 697558.05106756 9463 FALSE 1 41 41.1
721325.89836043 697437.74648324 9464 FALSE 1 41 41.1
720100.54150381 697384.15249158 9465 FALSE 1 41 41.1
718630.89901833 697640.83211875 9466 FALSE 1 41 41.1
718242.01380033 697840.61775355 9467 FALSE 1 41 41.1
717597.87561257 699568.25523588 9468 FALSE 1 41 41.1
717087.55029175 700974.71008859 9469 FALSE 1 41 41.1
717088.49316736 701616.69044583 9470 FALSE 1 41 41.1
716901.17981604 702513.53030037 9471 FALSE 1 41 41.1
716702.17511404 703543.20982992 9472 FALSE 1 41 41.1
716448.52583871 705524.88110585 9473 FALSE 1 41 41.1
716449.95850821 706476.78586872 9474 FALSE 1 41 41.1
716330.31998729 708270.09001373 9475 FALSE 1 41 41.1
717358.34196939 710437.98261423 9476 FALSE 1 41 41.1
717460.05318977 711383.19617092 9477 FALSE 1 41 41.1
717095.13602095 713316.22345625 9478 FALSE 1 41 41.1
716718.64237085 714346.19502013 9479 FALSE 1 41 41.1
716586.39200909 715619.31439186 9480 FALSE 1 41 41.1
716777.48428208 716648.40051481 9481 FALSE 1 41 41.1
716846.1110702 717600.19782747 9482 FALSE 1 41 41.1
716525.07848713 718751.85778092 9483 FALSE 1 41 41.1
716458.4694605 719072.94383326 9484 FALSE 1 41 41.1
716147.1671338 719394.44804602 9485 FALSE 1 41 41.1
715692.4600899 720358.14751644 9486 FALSE 1 41 41.1
715247.74374122 721189.01703354 9487 FALSE 1 41 41.1
715183.86343833 722661.29217715 9488 FALSE 1 41 41.1
715508.81552376 723944.74416603 9489 FALSE 1 41 41.1
716346.17695248 725282.68940251 9490 FALSE 1 41 41.1
717494.47921468 726099.8654133 9491 FALSE 1 41 41.1
718653.10373277 726485.39281214 9492 FALSE 1 41 41.1
719366.30106785 726727.7219517 9493 FALSE 1 41 41.1
720446.63493031 727046.93171866 9494 FALSE 1 41 41.1
721416.40610527 727299.92848978 9495 FALSE 1 41 41.1
721672.21474613 727354.87686579 9496 FALSE 1 41 41.1
723019.81157008 727474.42392611 9497 FALSE 1 41 41.1
724044.47739594 727539.18941408 9498 FALSE 1 41 41.1
726170.04919505 727015.58746819 9499 FALSE 1 41 41.1
727706.13633391 726559.35104959 9500 FALSE 1 41 41.1
728729.74351934 725971.13519727 9501 FALSE 1 41 41.1
730276.57350491 725326.78159742 9502 FALSE 1 41 41.1
731744.64696144 724295.21414204 9503 FALSE 1 41 41.1
733858.15926497 723129.88831234 9504 FALSE 1 41 41.1
736428.14847092 721587.63903168 9505 FALSE 1 41 41.1
737841.41630672 720810.82925175 9506 FALSE 1 41 41.1
739066.47652401 720864.34201616 9507 FALSE 1 41 41.1
739634.11873054 720985.24589126 9508 FALSE 1 41 41.1
740670.02129034 721238.25865199 9509 FALSE 1 41 41.1
741306.00464652 722200.12750337 9510 FALSE 1 41 41.1
741563.67511816 722963.36760056 9511 FALSE 1 41 41.1
742142.62249418 723272.38059815 9512 FALSE 1 41 41.1
743624.7377748 724288.34206133 9513 FALSE 1 41 41.1
744461.16950334 724674.43958589 9514 FALSE 1 41 41.1
744773.0959367 724795.69331376 9515 FALSE 1 41 41.1
745029.90488788 725558.91895635 9516 FALSE 1 41 41.1
745799.496316 726708.71183443 9517 FALSE 1 41 41.1
745800.25038624 727217.77768526 9518 FALSE 1 41 41.1
745868.48920235 727981.25007958 9519 FALSE 1 41 41.1
746059.06392348 728755.62112343 9520 FALSE 1 41 41.1
746060.8671683 729961.87371593 9521 FALSE 1 41 41.1
745806.27527319 731245.97833693 9522 FALSE 1 41 41.1
745485.52781693 732585.51716241 9523 FALSE 1 41 41.1
744785.66300661 733173.11811809 9524 FALSE 1 41 41.1
743628.44915632 734071.29636737 9525 FALSE 1 41 41.1
743506.7316017 734458.81747934 9526 FALSE 1 41 41.1
743630.01946444 735089.44265156 9527 FALSE 1 41 41.1
744144.98266904 736881.43129896 9528 FALSE 1 41 41.1
744080.81723934 738220.59852579 9529 FALSE 1 41 41.1
743825.1183512 738741.15400231 9530 FALSE 1 41 41.1
743380.04242805 738741.85230078 9531 FALSE 1 41 41.1
742667.30405889 738676.56133009 9532 FALSE 1 41 41.1
742155.12291938 738677.36848586 9533 FALSE 1 41 41.1
741833.07186179 739131.62705304 9534 FALSE 1 41 41.1
741000.87021788 740859.38055602 9535 FALSE 1 41 41.1
740367.10634819 741314.14951171 9536 FALSE 1 41 41.1
739978.6816311 742211.17663663 9537 FALSE 1 41 41.1
739980.43537207 743295.76041085 9538 FALSE 1 41 41.1
741263.75650194 745341.04592247 9539 FALSE 1 41 41.1
741721.01663965 745528.45815358 9540 FALSE 1 41 41.1
742678.54232783 745715.03329636 9541 FALSE 1 41 41.1
743581.15673591 746089.85328148 9542 FALSE 1 41 41.1
744605.54997081 746143.53067497 9543 FALSE 1 41 41.1
745952.5929145 746141.36811152 9544 FALSE 1 41 41.1
746598.27685032 746262.04800408 9545 FALSE 1 41 41.1
748201.35101031 746514.0248936 9546 FALSE 1 41 41.1
750384.22396134 747141.36017055 9547 FALSE 1 41 41.1
750575.12282394 748092.75633574 9548 FALSE 1 41 41.1
750577.05577652 749310.03268051 9549 FALSE 1 41 41.1
751157.99507483 750393.59388688 9550 FALSE 1 41 41.1
751415.4654844 751544.0750859 9551 FALSE 1 41 41.1
751300.04080267 752121.82989248 9552 FALSE 1 41 41.1
751217.40071593 753016.1928917 9553 FALSE 1 41 41.1
751286.34959886 754166.97469549 9554 FALSE 1 41 41.1
751353.6126647 754797.65244157 9555 FALSE 1 41 41.1
751544.14466158 755505.56629617 9556 FALSE 1 41 41.1
751991.4551654 756401.20437125 9557 FALSE 1 41 41.1
752759.67071913 756709.80701135 9558 FALSE 1 41 41.1
754240.29372096 756961.93228449 9559 FALSE 1 41 41.1
755075.27794163 757082.31873564 9560 FALSE 1 41 41.1
755910.25666187 757202.68228967 9561 FALSE 1 41 41.1
757513.16542528 756945.627738 9562 FALSE 1 41 41.1
758670.512565 756866.32832955 9563 FALSE 1 41 41.1
759437.2839367 756289.68333017 9564 FALSE 1 41 41.1
760784.11671289 756287.56566556 9565 FALSE 1 41 41.1
762064.18453172 755953.5965885 9566 FALSE 1 41 41.1
763353.66959422 755121.69465394 9567 FALSE 1 41 41.1
765856.53247751 754210.50687012 9568 FALSE 1 41 41.1
768038.53994266 754517.02177816 9569 FALSE 1 41 41.1
769441.64823291 754703.00620061 9570 FALSE 1 41 41.1
771111.74036992 755132.04402821 9571 FALSE 1 41 41.1
772337.35114163 755893.70051393 9572 FALSE 1 41 41.1
774130.91981883 757163.46999735 9573 FALSE 1 41 41.1
775803.12949254 759075.19131253 9574 FALSE 1 41 41.1
776316.84998426 760225.12822505 9575 FALSE 1 41 41.1
777344.16957455 762447.58954415 9576 FALSE 1 41 41.1
778114.9791555 764615.07332218 9577 FALSE 1 41 41.1
779975.57310099 765951.08304774 9578 FALSE 1 41 41.1
781968.0905805 766390.68310336 9579 FALSE 1 41 41.1
783504.2558766 766565.44179272 9580 FALSE 1 41 41.1
785239.85260555 766109.28301969 9581 FALSE 1 41 41.1
786329.43588468 765720.45741097 9582 FALSE 1 41 41.1
787285.72320916 765331.83646933 9583 FALSE 1 41 41.1
